Emotions,Path
happy,CREMAD/actor_1051/CREMAD-1051-Happy-NULL-dup8.wav
happy,CREMAD/actor_1051/CREMAD-1051-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1051/CREMAD-1051-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup0.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup1.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup10.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup11.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup12.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup13.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup2.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup3.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup4.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup5.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup6.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup7.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup8.wav
sad,CREMAD/actor_1051/CREMAD-1051-Sad-NULL-dup9.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup0.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup1.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup10.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup11.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup12.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup13.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup2.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup3.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup4.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup5.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup6.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup7.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup8.wav
angry,CREMAD/actor_1052/CREMAD-1052-Angry-NULL-dup9.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup0.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup1.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup10.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup11.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup12.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup13.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup2.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup3.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup4.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup5.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup6.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup7.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup8.wav
happy,CREMAD/actor_1052/CREMAD-1052-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1052/CREMAD-1052-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup0.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup1.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup10.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup11.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup12.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup13.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup2.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup3.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup4.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup5.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup6.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup7.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup8.wav
sad,CREMAD/actor_1052/CREMAD-1052-Sad-NULL-dup9.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup0.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup1.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup10.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup11.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup12.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup13.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup2.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup3.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup4.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup5.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup6.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup7.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup8.wav
angry,CREMAD/actor_1053/CREMAD-1053-Angry-NULL-dup9.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup0.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup1.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup10.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup11.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup12.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup13.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup2.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup3.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup4.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup5.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup6.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup7.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup8.wav
happy,CREMAD/actor_1053/CREMAD-1053-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1053/CREMAD-1053-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup0.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup1.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup10.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup11.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup12.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup13.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup2.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup3.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup4.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup5.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup6.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup7.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup8.wav
sad,CREMAD/actor_1053/CREMAD-1053-Sad-NULL-dup9.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup0.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup1.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup10.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup11.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup12.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup13.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup2.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup3.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup4.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup5.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup6.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup7.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup8.wav
angry,CREMAD/actor_1054/CREMAD-1054-Angry-NULL-dup9.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup0.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup1.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup10.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup11.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup12.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup13.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup2.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup3.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup4.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup5.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup6.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup7.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup8.wav
happy,CREMAD/actor_1054/CREMAD-1054-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1054/CREMAD-1054-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup0.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup1.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup10.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup11.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup12.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup13.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup2.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup3.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup4.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup5.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup6.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup7.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup8.wav
sad,CREMAD/actor_1054/CREMAD-1054-Sad-NULL-dup9.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup0.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup1.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup10.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup11.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup12.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup13.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup2.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup3.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup4.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup5.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup6.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup7.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup8.wav
angry,CREMAD/actor_1055/CREMAD-1055-Angry-NULL-dup9.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup0.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup1.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup10.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup11.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup12.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup13.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup2.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup3.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup4.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup5.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup6.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup7.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup8.wav
happy,CREMAD/actor_1055/CREMAD-1055-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1055/CREMAD-1055-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup0.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup1.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup10.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup11.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup12.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup13.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup2.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup3.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup4.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup5.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup6.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup7.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup8.wav
sad,CREMAD/actor_1055/CREMAD-1055-Sad-NULL-dup9.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup0.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup1.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup10.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup11.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup12.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup13.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup2.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup3.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup4.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup5.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup6.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup7.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup8.wav
angry,CREMAD/actor_1056/CREMAD-1056-Angry-NULL-dup9.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup0.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup1.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup10.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup11.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup12.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup13.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup2.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup3.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup4.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup5.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup6.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup7.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup8.wav
happy,CREMAD/actor_1056/CREMAD-1056-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1056/CREMAD-1056-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup0.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup1.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup10.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup11.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup12.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup13.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup2.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup3.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup4.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup5.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup6.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup7.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup8.wav
sad,CREMAD/actor_1056/CREMAD-1056-Sad-NULL-dup9.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup0.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup1.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup10.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup11.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup12.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup13.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup2.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup3.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup4.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup5.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup6.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup7.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup8.wav
angry,CREMAD/actor_1057/CREMAD-1057-Angry-NULL-dup9.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup0.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup1.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup10.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup11.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup12.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup13.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup2.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup3.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup4.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup5.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup6.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup7.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup8.wav
happy,CREMAD/actor_1057/CREMAD-1057-Happy-NULL-dup9.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup0.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup1.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup10.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup11.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup2.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup3.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup4.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup5.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup6.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup7.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup8.wav
neutral,CREMAD/actor_1057/CREMAD-1057-Neutral-NULL-dup9.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup0.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup1.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup10.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup11.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup12.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup13.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup2.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup3.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup4.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup5.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup6.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup7.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup8.wav
sad,CREMAD/actor_1057/CREMAD-1057-Sad-NULL-dup9.wav
angry,CREMAD/actor_1058/CREMAD-1058-Angry-NULL-dup0.wav
angry,CREMAD/actor_1058/CREMAD-1058-Angry-NULL-dup1.wav
